amedas_id,amedas_subid,fuken_name,fuken_id,type,f_pre,f_tem,f_sun,station_name,station_name_kana,location,latitude,longitude,height,station_id,pref_name,pref_code,region_name,region_sort_order,station_id,station_kbn
81266,0,山口,81,四,Y,Y,Y,豊田,トヨタ,下関市豊田町大字稲光字土橋,34.1867,131.0767,40,772,山口県,35,中国,8,0772,A
81286,0,山口,81,官,Y,Y,Y,山口,ヤマグチ,山口市周布町　山口特別地域気象観測所,34.1600,131.4533,17,47784,山口県,35,中国,8,47784,S
81321,0,山口,81,四,Y,Y,Y,岩国,イワクニ,岩国市川西,34.1550,132.1783,70,940,山口県,35,中国,8,0940,A
81371,0,山口,81,四,Y,Y,Y,防府,ホウフ,防府市大字植松,34.0400,131.5333,4,775,山口県,35,中国,8,0775,A
81386,0,山口,81,四,Y,Y,Y,下松,クダマツ,下松市西豊井字御屋敷山,34.0217,131.8733,52,776,山口県,35,中国,8,0776,A
81397,0,山口,81,四,Y,Y,Y,玖珂,クガ,岩国市玖珂町,34.0950,132.0750,68,913,山口県,35,中国,8,0913,A
81481,0,山口,81,四,Y,Y,Y,柳井,ヤナイ,柳井市南浜,33.9583,132.1133,3,942,山口県,35,中国,8,0942,A
81486,0,山口,81,四,Y,Y,Y,安下庄,アゲノショウ,大島郡周防大島町東安下庄,33.9033,132.2917,5,779,山口県,35,中国,8,0779,A
82046,0,福岡,82,四,Y,Y,Y,宗像,ムナカタ,宗像市田熊,33.8083,130.5383,7,943,福岡県,40,九州,10,0943,A
82056,0,福岡,82,四,Y,Y,Y,八幡,ヤハタ,北九州市八幡西区鷹の巣,33.8517,130.7433,20,780,福岡県,40,九州,10,0780,A
82101,0,福岡,82,四,Y,Y,Y,行橋,ユクハシ,行橋市西泉,33.7117,130.9750,7,782,福岡県,40,九州,10,0782,A
82136,0,福岡,82,官,Y,Y,Y,飯塚,イイヅカ,飯塚市川島字甘木　飯塚特別地域気象観測所,33.6517,130.6933,37,47809,福岡県,40,九州,10,47809,S
82171,0,福岡,82,四,Y,Y,Y,前原,マエバル,糸島市前原西,33.5600,130.1917,2,785,福岡県,40,九州,10,0785,A
82182,0,福岡,82,官,Y,Y,Y,福岡,フクオカ,福岡市中央区大濠　福岡管区気象台,33.5817,130.3750,3,47807,福岡県,40,九州,10,47807,S
82191,0,福岡,82,四,Y,Y,Y,太宰府,ダザイフ,太宰府市向佐野,33.5133,130.5000,27,1141,福岡県,40,九州,10,1141,A
82206,0,福岡,82,四,Y,Y,Y,添田,ソエダ,田川郡添田町大字野田字大野ノ原,33.5600,130.8533,120,1046,福岡県,40,九州,10,1046,A
82261,0,福岡,82,四,Y,Y,Y,朝倉,アサクラ,朝倉市三奈木町,33.4050,130.6950,36,788,福岡県,40,九州,10,0788,A
82306,0,福岡,82,四,Y,Y,Y,久留米,クルメ,久留米市津福本町,33.3017,130.4917,7,790,福岡県,40,九州,10,0790,A
82317,0,福岡,82,四,Y,Y,Y,黒木,クロギ,八女市黒木町本分,33.2233,130.6467,144,792,福岡県,40,九州,10,0792,A
82361,0,福岡,82,四,Y,Y,Y,大牟田,オオムタ,大牟田市笹原町,33.0067,130.4667,40,793,福岡県,40,九州,10,0793,A
83021,0,大分,83,四,Y,Y,Y,国見,クニミ,国東市国見町中,33.6750,131.5900,14,1137,大分県,44,九州,10,1137,A
83051,0,大分,83,四,Y,Y,Y,中津,ナカツ,中津市大字定留,33.5867,131.2450,12,794,大分県,44,九州,10,0794,A
83061,0,大分,83,四,Y,Y,Y,豊後高田,ブンゴタカダ,豊後高田市呉崎,33.5700,131.4333,5,795,大分県,44,九州,10,0795,A
83106,0,大分,83,四,Y,Y,Y,院内,インナイ,宇佐市院内町山城,33.4200,131.3167,90,931,大分県,44,九州,10,0931,A
83121,0,大分,83,四,Y,Y,Y,杵築,キツキ,杵築市大字本庄,33.4167,131.5967,5,1237,大分県,44,九州,10,1237,A
83137,0,大分,83,官,Y,Y,Y,日田,ヒタ,日田市三本松　日田特別地域気象観測所,33.3217,130.9283,83,47814,大分県,44,九州,10,47814,S
83191,0,大分,83,四,Y,Y,Y,玖珠,クス,玖珠郡玖珠町大字大隈,33.2683,131.1633,346,932,大分県,44,九州,10,0932,A
83201,0,大分,83,四,Y,Y,Y,湯布院,ユフイン,由布市湯布院町川南屋敷下,33.2533,131.3467,435,799,大分県,44,九州,10,0799,A
83216,0,大分,83,官,Y,Y,Y,大分,オオイタ,大分市長浜町　大分地方気象台,33.2350,131.6183,5,47815,大分県,44,九州,10,47815,S
83341,0,大分,83,四,Y,Y,Y,犬飼,イヌカイ,豊後大野市犬飼町田原,33.0650,131.6317,100,805,大分県,44,九州,10,0805,A
83371,0,大分,83,四,Y,Y,Y,竹田,タケタ,竹田市大字会々,32.9733,131.3800,290,806,大分県,44,九州,10,0806,A
83401,0,大分,83,四,Y,Y,Y,佐伯,サイキ,佐伯市字剣崎,32.9500,131.9017,2,808,大分県,44,九州,10,0808,A
83431,0,大分,83,四,Y,Y,Y,宇目,ウメ,佐伯市宇目大字重岡,32.8450,131.6750,200,1142,大分県,44,九州,10,1142,A
83476,0,大分,83,四,Y,Y,Y,蒲江,カマエ,佐伯市蒲江蒲江浦,32.7950,131.9233,2,810,大分県,44,九州,10,0810,A
84012,0,長崎,84,四,Y,Y,Y,鰐浦,ワニウラ,対馬市上対馬町鰐浦字カキセ,34.6983,129.4450,63,1453,長崎県,42,九州,10,1453,A
84072,0,長崎,84,官,Y,Y,Y,厳原,イヅハラ,対馬市厳原町東里　厳原特別地域気象観測所,34.1967,129.2917,4,47800,長崎県,42,九州,10,47800,S
84121,0,長崎,84,四,Y,Y,Y,芦辺,アシベ,壱岐市芦辺町国分東触,33.8000,129.7217,97,1144,長崎県,42,九州,10,1144,A
84171,0,長崎,84,官,Y,Y,Y,平戸,ヒラド,平戸市岩の上町　平戸特別地域気象観測所,33.3600,129.5500,58,47805,長崎県,42,九州,10,47805,S
84183,0,長崎,84,四,Y,Y,Y,松浦,マツウラ,松浦市志佐町里免字辻ノ尾台,33.3417,129.7117,14,814,長崎県,42,九州,10,0814,A
84266,0,長崎,84,官,Y,Y,Y,佐世保,サセボ,佐世保市干尽町　佐世保特別地域気象観測所,33.1583,129.7267,4,47812,長崎県,42,九州,10,47812,S
84341,0,長崎,84,四,Y,Y,Y,有川,アリカワ,南松浦郡新上五島町有川郷字上原,32.9817,129.1183,11,1138,長崎県,42,九州,10,1138,A
84356,0,長崎,84,四,Y,Y,Y,大瀬戸,オオセト,西海市大瀬戸町多以良外郷先野元,32.9483,129.6333,43,817,長崎県,42,九州,10,0817,A
84496,0,長崎,84,官,Y,Y,Y,長崎,ナガサキ,長崎市南山手町　長崎海洋気象台,32.7333,129.8667,27,47817,長崎県,42,九州,10,47817,S
84519,0,長崎,84,官,Y,Y,Y,雲仙岳,ウンゼンダケ,雲仙市小浜町雲仙　雲仙岳特別地域気象観測所,32.7367,130.2617,678,47818,長崎県,42,九州,10,47818,S
84523,0,長崎,84,四,Y,Y,Y,島原,シマバラ,島原市平成町,32.7417,130.3733,9,962,長崎県,42,九州,10,0962,A
84536,0,長崎,84,官,Y,Y,Y,福江,フクエ,五島市木場町　福江特別地域気象観測所,32.6933,128.8267,25,47843,長崎県,42,九州,10,47843,S
84561,0,長崎,84,四,Y,Y,Y,口之津,クチノツ,南島原市口之津町丁,32.6117,130.1933,13,922,長崎県,42,九州,10,0922,A
84596,0,長崎,84,四,Y,Y,Y,野母崎,ノモザキ,長崎市野母町,32.5783,129.7400,190,1441,長崎県,42,九州,10,1441,A
85033,0,佐賀,85,四,Y,Y,Y,唐津,カラツ,唐津市二夕子,33.4583,129.9550,23,1610,佐賀県,41,九州,10,1610,A
85116,0,佐賀,85,四,Y,Y,Y,伊万里,イマリ,伊万里市立花町,33.2667,129.8783,25,1075,佐賀県,41,九州,10,1075,A
85142,0,佐賀,85,官,Y,Y,Y,佐賀,サガ,佐賀市駅前中央　佐賀地方気象台,33.2650,130.3050,6,47813,佐賀県,41,九州,10,47813,S
85161,0,佐賀,85,四,Y,Y,Y,嬉野,ウレシノ,嬉野市嬉野町大字下野丙,33.1167,129.9950,81,830,佐賀県,41,九州,10,0830,A
85166,0,佐賀,85,四,Y,Y,Y,白石,シロイシ,杵島郡白石町大字福田,33.1833,130.1483,2,829,佐賀県,41,九州,10,0829,A
86006,0,熊本,86,四,Y,Y,Y,鹿北,カホク,山鹿市鹿北町岩野,33.1150,130.6917,119,832,熊本県,43,九州,10,0832,A
86066,0,熊本,86,四,Y,Y,Y,南小国,ミナミオグニ,阿蘇郡南小国町赤馬場,33.1033,131.0667,448,833,熊本県,43,九州,10,0833,A
86086,0,熊本,86,四,Y,Y,Y,岱明,タイメイ,玉名市岱明町中土,32.9150,130.5117,15,834,熊本県,43,九州,10,0834,A
86101,0,熊本,86,四,Y,Y,Y,菊池,キクチ,菊池市木柑子字上辻,32.9467,130.7817,83,835,熊本県,43,九州,10,0835,A
86111,0,熊本,86,四,Y,Y,Y,阿蘇乙姫,アソオトヒメ,阿蘇市乙姫,32.9400,131.0400,497,1240,熊本県,43,九州,10,1240,A
86141,0,熊本,86,官,Y,Y,Y,熊本,クマモト,熊本市京町　熊本地方気象台,32.8133,130.7067,38,47819,熊本県,43,九州,10,47819,S
86156,0,熊本,86,官,Y,Y,Y,阿蘇山,アソサン,阿蘇郡南阿蘇村大字中松字古坊中　阿蘇山特別地域気象観測所,32.8800,131.0733,1142,47821,熊本県,43,九州,10,47821,S
86161,0,熊本,86,四,Y,Y,Y,高森,タカモリ,阿蘇郡高森町大字高森,32.8217,131.1250,555,840,熊本県,43,九州,10,0840,A
86216,0,熊本,86,四,Y,Y,Y,三角,ミスミ,宇城市三角町波多,32.6117,130.4783,60,1081,熊本県,43,九州,10,1081,A
86236,0,熊本,86,四,Y,Y,Y,甲佐,コウサ,上益城郡甲佐町大字豊内,32.6450,130.8083,35,842,熊本県,43,九州,10,0842,A
86271,0,熊本,86,四,Y,Y,Y,松島,マツシマ,上天草市松島町阿村,32.5150,130.4467,2,843,熊本県,43,九州,10,0843,A
86316,0,熊本,86,四,Y,Y,Y,本渡,ホンド,天草市本渡町本戸馬場,32.4683,130.1800,30,845,熊本県,43,九州,10,0845,A
86336,0,熊本,86,四,Y,Y,Y,八代,ヤツシロ,八代市平山新町,32.4733,130.6067,8,846,熊本県,43,九州,10,0846,A
86451,0,熊本,86,四,Y,Y,Y,水俣,ミナマタ,水俣市南福寺,32.2050,130.4067,6,924,熊本県,43,九州,10,0924,A
86467,0,熊本,86,官,Y,Y,Y,人吉,ヒトヨシ,人吉市城本町　人吉特別地域気象観測所,32.2167,130.7550,146,47824,熊本県,43,九州,10,47824,S
86477,0,熊本,86,四,Y,Y,Y,上,ウエ,球磨郡あさぎり町上北,32.2250,130.9050,166,926,熊本県,43,九州,10,0926,A
86491,0,熊本,86,官,Y,Y,Y,牛深,ウシブカ,天草市牛深町　牛深特別地域気象観測所,32.1967,130.0267,3,47838,熊本県,43,九州,10,47838,S
87041,0,宮崎,87,四,Y,Y,Y,高千穂,タカチホ,西臼杵郡高千穂町大字押方字宮野原,32.7117,131.2900,350,852,宮崎県,45,九州,10,0852,A
87066,0,宮崎,87,四,Y,Y,Y,古江,フルエ,延岡市北浦町古江,32.7117,131.8200,14,1135,宮崎県,45,九州,10,1135,A
87071,0,宮崎,87,四,Y,Y,Y,鞍岡,クラオカ,西臼杵郡五ケ瀬町大字鞍岡,32.6433,131.1567,590,1348,宮崎県,45,九州,10,1348,A
87141,0,宮崎,87,官,Y,Y,Y,延岡,ノベオカ,延岡市天神小路　延岡特別地域気象観測所,32.5817,131.6567,19,47822,宮崎県,45,九州,10,47822,S
87181,0,宮崎,87,四,Y,Y,Y,日向,ヒュウガ,日向市大字塩見字出兼,32.4083,131.6000,20,857,宮崎県,45,九州,10,0857,A
87206,0,宮崎,87,四,Y,Y,Y,神門,ミカド,東臼杵郡美郷町南郷区神門,32.3850,131.3317,250,1353,宮崎県,45,九州,10,1353,A
87231,0,宮崎,87,四,Y,Y,Y,西米良,ニシメラ,児湯郡西米良村大字村所,32.2300,131.1517,250,1345,宮崎県,45,九州,10,1345,A
87292,0,宮崎,87,四,Y,Y,Y,高鍋,タカナベ,児湯郡高鍋町大字蚊口浦,32.1233,131.5267,4,859,宮崎県,45,九州,10,0859,A
87301,0,宮崎,87,四,Y,Y,Y,加久藤,カクトウ,えびの市大字永山,32.0467,130.8100,228,860,宮崎県,45,九州,10,0860,A
87331,0,宮崎,87,四,Y,Y,Y,西都,サイト,西都市大字黒生野,32.0617,131.4133,8,861,宮崎県,45,九州,10,0861,A
87352,0,宮崎,87,四,Y,Y,Y,小林,コバヤシ,小林市南西方,32.0000,130.9550,276,863,宮崎県,45,九州,10,0863,A
87376,0,宮崎,87,官,Y,Y,Y,宮崎,ミヤザキ,宮崎市霧島　宮崎地方気象台,31.9383,131.4133,9,47830,宮崎県,45,九州,10,47830,S
87411,0,宮崎,87,四,Y,Y,Y,青島,アオシマ,宮崎市青島西,31.8033,131.4583,8,868,宮崎県,45,九州,10,0868,A
87426,0,宮崎,87,官,Y,Y,Y,都城,ミヤコノジョウ,都城市菖蒲原町　都城特別地域気象観測所,31.7300,131.0800,154,47829,宮崎県,45,九州,10,47829,S
87492,0,宮崎,87,官,Y,Y,Y,油津,アブラツ,日南市油津　油津特別地域気象観測所,31.5783,131.4067,3,47835,宮崎県,45,九州,10,47835,S
87501,0,宮崎,87,四,Y,Y,Y,串間,クシマ,串間市大字西方字平山,31.4650,131.2200,20,872,宮崎県,45,九州,10,0872,A
88061,0,鹿児島,88,官,Y,Y,Y,阿久根,アクネ,阿久根市赤瀬川　阿久根特別地域気象観測所,32.0267,130.2000,40,47823,鹿児島県,46,九州,10,47823,S
88081,0,鹿児島,88,四,Y,Y,Y,大口,オオクチ,伊佐市大口原田,32.0467,130.6267,175,875,鹿児島県,46,九州,10,0875,A
88107,0,鹿児島,88,四,Y,Y,Y,さつま柏原,サツマカシワバル,薩摩郡さつま町柏原,31.9167,130.4550,59,878,鹿児島県,46,九州,10,0878,A
88131,0,鹿児島,88,四,Y,Y,Y,中甑,ナカコシキ,薩摩川内市上甑町中甑,31.8350,129.8650,10,879,鹿児島県,46,九州,10,0879,A
88151,0,鹿児島,88,四,Y,Y,Y,川内,センダイ,薩摩川内市中郷,31.8350,130.3150,5,880,鹿児島県,46,九州,10,0880,A
88261,0,鹿児島,88,四,Y,Y,Y,東市来,ヒガシイチキ,日置市東市来町湯田,31.6683,130.3267,40,883,鹿児島県,46,九州,10,0883,A
88286,0,鹿児島,88,四,Y,Y,Y,牧之原,マキノハラ,霧島市福山町福山,31.6617,130.8433,387,935,鹿児島県,46,九州,10,0935,A
88317,0,鹿児島,88,官,Y,Y,Y,鹿児島,カゴシマ,鹿児島市東郡元町　鹿児島地方気象台,31.5533,130.5467,4,47827,鹿児島県,46,九州,10,47827,S
88331,0,鹿児島,88,四,Y,Y,Y,輝北,キホク,鹿屋市輝北町市成,31.5883,130.8550,360,1146,鹿児島県,46,九州,10,1146,A
88371,0,鹿児島,88,四,Y,Y,Y,加世田,カセダ,南さつま市加世田東本町,31.4150,130.3250,9,887,鹿児島県,46,九州,10,0887,A
88406,0,鹿児島,88,四,Y,Y,Y,志布志,シブシ,志布志市志布志町志布志字杉の下,31.4783,131.0950,70,936,鹿児島県,46,九州,10,0936,A
88432,0,鹿児島,88,四,Y,Y,Y,喜入,キイレ,鹿児島市喜入中名町,31.3867,130.5400,4,890,鹿児島県,46,九州,10,0890,A
88442,0,鹿児島,88,四,Y,Y,Y,鹿屋,カノヤ,鹿屋市寿,31.3900,130.8633,80,937,鹿児島県,46,九州,10,0937,A
88447,0,鹿児島,88,四,Y,Y,Y,肝付前田,キモツキマエダ,肝属郡肝付町前田,31.3400,130.9383,31,1181,鹿児島県,46,九州,10,1181,A
88466,0,鹿児島,88,官,Y,Y,Y,枕崎,マクラザキ,枕崎市高見町　枕崎特別地域気象観測所,31.2717,130.2933,30,47831,鹿児島県,46,九州,10,47831,S
88486,0,鹿児島,88,四,Y,Y,Y,指宿,イブスキ,指宿市十町,31.2483,130.6367,5,893,鹿児島県,46,九州,10,0893,A
88506,0,鹿児島,88,四,Y,Y,Y,内之浦,ウチノウラ,肝属郡肝付町北方,31.2767,131.0550,8,895,鹿児島県,46,九州,10,0895,A
88536,0,鹿児島,88,四,Y,Y,Y,田代,タシロ,肝属郡錦江町田代麓,31.1983,130.8433,182,1136,鹿児島県,46,九州,10,1136,A
88612,0,鹿児島,88,官,Y,Y,Y,種子島,タネガシマ,西之表市西之表　種子島特別地域気象観測所,30.7200,130.9817,25,47837,鹿児島県,46,九州,10,47837,S
88666,0,鹿児島,88,四,Y,Y,Y,上中,カミナカ,熊毛郡南種子町中之下,30.4067,130.9000,150,898,鹿児島県,46,九州,10,0898,A
88686,0,鹿児島,88,官,Y,Y,Y,屋久島,ヤクシマ,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30.3850,130.6583,37,47836,鹿児島県,46,九州,10,47836,S
88706,0,鹿児島,88,四,Y,Y,Y,尾之間,オノアイダ,熊毛郡屋久島町尾之間浜道,30.2333,130.5550,60,899,鹿児島県,46,九州,10,0899,A
88736,0,鹿児島,88,四,Y,Y,Y,中之島,ナカノシマ,鹿児島郡十島村中之島,29.8383,129.8667,220,1540,鹿児島県,46,九州,10,1540,A
88836,0,鹿児島,88,官,Y,Y,Y,名瀬,ナゼ,奄美市名瀬港町　名瀬測候所,28.3783,129.4950,3,47909,鹿児島県,46,九州,10,47909,S
88901,0,鹿児島,88,四,Y,Y,Y,古仁屋,コニヤ,大島郡瀬戸内町古仁屋船津,28.1433,129.3150,2,980,鹿児島県,46,九州,10,0980,A
88956,0,鹿児島,88,四,Y,Y,Y,伊仙,イセン,大島郡伊仙町面縄,27.6767,128.9733,44,1139,鹿児島県,46,九州,10,1139,A
88971,0,鹿児島,88,官,Y,Y,Y,沖永良部,オキノエラブ,大島郡和泊町国頭字手付　沖永良部特別地域気象観測所,27.4317,128.7050,27,47942,鹿児島県,46,九州,10,47942,S
91011,0,沖縄,91,四,Y,Y,Y,伊是名,イゼナ,島尻郡伊是名村字内花,26.9483,127.9400,14,1147,沖縄県,47,沖縄,11,1147,A
91021,0,沖縄,91,四,Y,Y,Y,奥,オク,国頭郡国頭村奥,26.8350,128.2717,232,901,沖縄県,47,沖縄,11,0901,A
91107,0,沖縄,91,官,Y,Y,Y,名護,ナゴ,名護市宮里　名護特別地域気象観測所,26.5933,127.9650,6,47940,沖縄県,47,沖縄,11,47940,S
91146,0,沖縄,91,官,Y,Y,Y,久米島,クメジマ,島尻郡久米島町字謝名堂　久米島特別地域気象観測所,26.3367,126.8033,5,47929,沖縄県,47,沖縄,11,47929,S
91166,0,沖縄,91,四,Y,Y,Y,宮城島,ミヤギジマ,うるま市与那城上原阪上,26.3633,127.9733,100,1596,沖縄県,47,沖縄,11,1596,A
91181,0,沖縄,91,四,Y,Y,Y,渡嘉敷,トカシキ,島尻郡渡嘉敷村渡嘉敷,26.2100,127.3633,220,1152,沖縄県,47,沖縄,11,1152,A
91197,0,沖縄,91,官,Y,Y,Y,那覇,ナハ,那覇市樋川　沖縄気象台,26.2067,127.6850,28,47936,沖縄県,47,沖縄,11,47936,S
91241,0,沖縄,91,四,Y,Y,Y,糸数,イトカズ,南城市玉城字糸数西赤津川原,26.1533,127.7650,186,909,沖縄県,47,沖縄,11,0909,A
92011,0,沖縄,91,官,Y,Y,Y,南大東,ミナミダイトウ,島尻郡南大東村在所　南大東島地方気象台,25.8283,131.2267,15,47945,沖縄県,47,沖縄,11,47945,S
93041,0,沖縄,91,官,Y,Y,Y,宮古島,ミヤコジマ,宮古島市平良字下里　宮古島地方気象台,24.7933,125.2767,40,47927,沖縄県,47,沖縄,11,47927,S
94001,0,沖縄,91,四,Y,Y,Y,伊原間,イバルマ,石垣市伊原間,24.5083,124.2800,15,1145,沖縄県,47,沖縄,11,1145,A
94017,0,沖縄,91,官,Y,Y,Y,与那国島,ヨナグニジマ,八重山郡与那国町与那国　与那国島特別地域気象観測所,24.4667,123.0100,30,47912,沖縄県,47,沖縄,11,47912,S
94062,0,沖縄,91,官,Y,Y,Y,西表島,イリオモテジマ,八重山郡竹富町字上原宇那利崎　西表島特別地域気象観測所,24.4267,123.7650,10,47917,沖縄県,47,沖縄,11,47917,S
94081,0,沖縄,91,官,Y,Y,Y,石垣島,イシガキジマ,石垣市登野城　石垣島地方気象台,24.3367,124.1633,6,47918,沖縄県,47,沖縄,11,47918,S
94101,0,沖縄,91,四,Y,Y,Y,大原,オオハラ,八重山郡竹富町南風見,24.2650,123.8717,33,1251,沖縄県,47,沖縄,11,1251,A
94116,0,沖縄,91,四,Y,Y,Y,波照間,ハテルマ,八重山郡竹富町波照間,24.0550,123.7683,38,1354,沖縄県,47,沖縄,11,1354,A
